x0,y0
7.297676872693119,15.222026270647728
6.217728704107338,25.222026270647728
12.297676872693119,15.222026270647728
13.377625041278899,5.222026270647729
17.297676872693117,15.222026270647728
16.217728704107337,25.222026270647728
18.377625041278897,5.222026270647729
22.297676872693117,15.222026270647728
21.217728704107337,25.222026270647728
23.377625041278897,5.222026270647729
27.297676872693117,15.222026270647728
26.217728704107337,25.222026270647728
28.377625041278897,5.222026270647729
32.29767687269312,15.222026270647728
31.217728704107337,25.222026270647728
33.3776250412789,5.222026270647729
37.29767687269312,15.222026270647728
42.590184692723824,12.057881938178209
